User_ID,Referral_Used,Gold_Member,New_User,Age_Group,Engagement_Score,Returned_Orders
14724,0,0,0,36-45,5,8
11971,0,1,0,36-45,37,52
11100,0,0,0,46-60,72,38
10354,0,0,0,26-35,94,8
10938,0,1,0,18-25,57,5
19232,1,0,0,36-45,49,36
18878,1,1,0,46-60,72,12
14541,1,1,0,36-45,69,41
19951,0,0,0,26-35,89,36
18126,0,0,0,18-25,5,10
13547,0,1,0,46-60,72,24
16173,0,0,1,36-45,50,28
12647,0,0,0,26-35,4,6
14211,0,0,0,46-60,86,36
11250,0,0,0,46-60,96,8
13149,0,0,1,36-45,66,34
17565,0,0,0,18-25,51,38
19556,0,0,0,18-25,47,22
17409,0,0,0,46-60,69,39
11782,1,0,0,18-25,99,7
10305,0,0,0,26-35,25,34
15116,1,0,0,18-25,75,31
19682,0,0,0,26-35,51,43
14908,0,0,0,26-35,60,24
10762,0,0,0,26-35,38,4
10512,0,1,0,18-25,33,28
14430,0,0,1,26-35,16,36
10011,0,0,1,26-35,38,10
10485,0,0,0,18-25,5,29
12409,1,0,0,36-45,95,32
10151,0,0,0,26-35,88,1
11804,0,0,0,36-45,29,13
10448,0,1,0,46-60,23,21
12509,1,0,0,46-60,60,33
16549,0,0,0,46-60,7,6
13590,0,1,0,36-45,43,44
10500,0,0,0,36-45,69,36
15597,0,0,0,36-45,91,32
13336,0,0,0,18-25,19,13
19690,0,0,1,36-45,11,35
19007,1,1,0,36-45,65,26
11219,1,0,0,26-35,64,49
17167,0,0,0,26-35,10,28
18867,0,0,0,46-60,62,6
14207,0,0,1,26-35,86,36
10356,0,0,0,46-60,89,30
13175,0,1,0,36-45,100,21
15540,0,0,0,46-60,15,9
18967,0,1,0,46-60,6,39
12129,0,0,0,46-60,26,33
17728,0,0,0,36-45,67,15
15990,0,0,0,36-45,13,9
16571,0,1,1,26-35,42,39
11374,0,1,0,26-35,92,47
13439,1,1,0,46-60,83,9
17678,0,0,1,36-45,12,44
14023,0,0,0,46-60,62,32
17423,1,1,1,36-45,78,1
17795,0,0,0,26-35,26,20
17499,0,0,0,26-35,15,27
14174,0,0,0,46-60,72,38
13108,0,0,0,26-35,90,43
10829,0,0,0,18-25,100,1
19112,0,0,0,18-25,32,32
10391,0,0,0,26-35,2,53
14358,0,0,0,46-60,79,18
13583,0,0,0,36-45,52,11
10296,0,0,0,18-25,40,42
19081,0,0,0,18-25,94,12
17987,0,1,1,36-45,82,23
18824,0,0,0,26-35,49,21
16923,0,0,0,46-60,3,16
15755,1,1,0,18-25,74,42
12261,1,1,1,26-35,15,6
11723,0,0,0,18-25,20,15
19777,1,0,0,46-60,48,43
14749,0,0,0,36-45,71,40
15663,0,0,1,18-25,71,49
10281,0,0,1,26-35,26,22
10155,1,0,1,46-60,23,4
17502,0,0,0,26-35,81,34
16875,0,1,0,36-45,34,25
12807,1,1,0,26-35,44,16
16826,0,0,0,46-60,17,21
17727,0,0,0,26-35,77,10
14363,0,1,1,46-60,55,48
15521,0,1,0,18-25,90,11
19634,0,1,0,26-35,100,13
11191,0,0,1,46-60,70,7
15535,0,0,0,26-35,36,8
19818,1,1,0,36-45,81,35
10906,0,0,0,46-60,100,45
15566,0,1,0,46-60,87,16
11346,0,0,0,46-60,30,1
16018,1,1,0,46-60,81,48
14862,1,0,0,26-35,2,45
16503,0,0,0,36-45,68,16
19656,0,0,1,26-35,14,14
11604,0,0,0,36-45,43,6
18981,0,1,1,18-25,95,24
12787,0,0,0,18-25,25,20
10206,1,1,0,46-60,24,13
19625,0,0,0,36-45,41,19
19438,0,0,0,46-60,27,3
15262,0,1,0,46-60,87,24
16067,0,1,1,46-60,24,18
18269,0,0,0,46-60,89,34
18880,0,0,1,46-60,91,31
12825,1,0,0,36-45,59,30
14167,0,1,0,18-25,80,25
15578,0,0,0,18-25,18,8
18159,0,0,0,26-35,73,35
15148,0,0,0,26-35,12,6
12190,0,0,0,18-25,60,39
19779,1,0,1,36-45,85,21
19861,0,0,1,18-25,39,9
11397,1,1,0,18-25,96,16
19010,0,0,0,18-25,57,26
15955,0,0,0,26-35,83,6
18583,1,0,0,26-35,38,15
14325,0,1,0,36-45,53,10
12919,1,1,0,36-45,64,22
18759,0,0,0,36-45,30,11
13930,0,0,0,46-60,52,33
10061,0,0,0,46-60,16,2
16665,0,0,1,46-60,63,32
17757,0,0,0,36-45,96,35
19330,1,1,1,26-35,49,4
15604,1,0,0,46-60,56,48
18361,1,0,0,36-45,49,26
13353,0,1,0,26-35,15,6
19410,0,0,1,18-25,46,19
10132,0,0,1,18-25,82,2
10584,0,0,0,18-25,95,15
15607,0,0,0,46-60,8,47
14470,0,0,0,26-35,66,41
10808,0,0,1,36-45,24,30
12437,0,0,0,26-35,62,32
10344,0,1,0,26-35,80,29
12388,0,0,0,36-45,91,41
19478,0,0,0,18-25,63,23
12162,1,0,0,46-60,35,4
12246,0,0,0,46-60,35,28
16130,0,0,1,36-45,77,33
11515,0,1,0,18-25,77,7
13423,0,0,0,36-45,69,11
15112,0,0,0,36-45,11,7
14097,0,0,0,46-60,39,44
10685,0,0,0,46-60,16,2
14780,0,0,0,26-35,42,49
12358,0,0,0,18-25,54,27
14208,0,1,1,26-35,13,47
12139,0,0,0,46-60,69,22
18529,0,0,1,26-35,4,43
18921,1,1,0,46-60,82,50
16277,0,0,0,46-60,46,44
16840,0,0,0,26-35,35,49
12477,0,0,0,36-45,95,9
19029,0,1,0,18-25,40,43
16934,0,0,0,46-60,88,39
17562,0,1,0,46-60,80,33
13578,0,0,0,26-35,27,36
11613,0,0,0,18-25,60,44
12460,0,0,0,46-60,20,48
17150,0,0,0,36-45,22,21
15878,1,0,0,18-25,72,30
10565,1,1,0,46-60,34,9
13043,0,0,0,36-45,76,46
14524,0,0,0,36-45,40,30
15107,0,0,0,36-45,23,50
17281,0,1,0,46-60,32,39
19922,0,0,0,18-25,72,37
16994,0,0,1,46-60,42,4
14406,0,1,0,36-45,61,46
15588,0,0,0,46-60,83,51
11389,1,0,0,46-60,31,31
15716,0,0,0,46-60,64,29
13657,0,0,1,26-35,62,27
10323,1,1,0,26-35,20,50
12431,0,0,0,46-60,68,46
14213,0,1,0,46-60,32,50
18780,0,1,0,18-25,17,12
13956,1,0,0,26-35,9,5
16856,0,0,0,18-25,83,36
17015,0,0,0,46-60,65,22
15087,0,0,0,46-60,26,15
16716,0,0,0,36-45,17,42
17147,0,0,0,18-25,40,1
13888,0,1,0,46-60,88,43
13402,0,1,0,46-60,30,13
18120,0,0,0,46-60,66,36
19789,0,0,0,46-60,46,18
15248,1,0,0,26-35,11,24
17340,0,0,0,46-60,65,48
17441,0,0,0,26-35,30,36
12370,0,0,0,46-60,3,2
19475,0,0,0,36-45,72,14
10678,0,0,0,36-45,27,35
19734,0,0,0,36-45,67,37
18302,0,1,0,46-60,5,16
11500,0,0,0,18-25,66,42
13763,0,1,0,36-45,35,17
15505,0,0,0,36-45,27,12
17009,0,1,0,18-25,35,45
11944,0,1,1,36-45,67,35
14567,0,0,0,46-60,33,30
13088,0,0,0,36-45,61,9
10875,0,0,0,46-60,16,23
11889,1,0,0,46-60,29,14
12752,0,0,0,46-60,66,24
15113,0,1,0,26-35,29,24
14554,0,0,0,26-35,30,31
15543,0,1,0,46-60,98,39
19842,0,0,0,36-45,70,25
14384,0,0,0,46-60,65,9
18717,0,1,0,26-35,47,21
18462,0,1,1,36-45,92,45
16135,0,0,0,46-60,91,3
15387,0,0,0,26-35,30,13
12756,0,0,0,26-35,79,27
15055,0,0,0,18-25,46,11
17115,0,1,0,46-60,78,45
11119,1,0,0,18-25,44,52
17113,0,0,0,18-25,98,28
13157,0,1,0,18-25,28,32
17357,0,1,1,46-60,45,3
16483,0,0,1,36-45,97,52
12955,0,0,0,18-25,65,18
12894,0,1,0,18-25,12,19
11718,0,0,0,18-25,72,22
12843,0,0,0,36-45,57,30
15925,0,0,0,46-60,6,53
19227,1,0,0,36-45,38,49
19245,0,0,0,36-45,69,52
16057,0,1,1,18-25,97,44
13701,0,0,0,18-25,94,34
15061,0,0,0,46-60,26,26
10115,0,1,0,46-60,34,15
18164,0,1,0,26-35,89,45
10766,0,0,0,36-45,33,15
19077,0,1,0,26-35,61,51
19814,0,0,0,36-45,84,9
14707,0,0,0,26-35,21,12
12067,0,1,0,36-45,29,45
16542,1,0,1,46-60,10,17
16742,0,0,0,36-45,29,47
16561,0,0,0,18-25,51,36
10318,0,0,0,46-60,67,30
19083,0,0,0,26-35,67,32
18767,0,1,1,36-45,30,6
16481,1,0,0,26-35,73,36
17515,0,0,0,36-45,12,49
18915,0,0,1,18-25,56,26
10119,0,0,0,46-60,62,29
13901,1,0,0,36-45,67,11
14410,0,0,0,36-45,27,28
13225,0,1,0,26-35,56,13
14302,1,1,0,36-45,27,16
15889,0,0,0,46-60,87,10
16340,0,0,0,46-60,83,1
18179,0,1,1,26-35,41,49
10427,1,0,0,18-25,91,8
17407,1,1,0,36-45,78,41
14698,0,0,0,26-35,51,36
15393,0,0,0,18-25,62,47
18227,0,0,0,18-25,61,39
11324,0,1,0,46-60,57,18
12455,0,0,0,26-35,88,10
16252,0,0,0,46-60,81,6
17734,0,0,0,46-60,69,37
17064,0,0,0,18-25,41,34
18209,1,0,0,46-60,76,49
11459,1,0,0,26-35,22,50
11800,0,0,0,26-35,92,52
17314,1,0,0,26-35,76,22
12904,0,0,0,46-60,49,30
12544,0,0,1,18-25,1,5
16355,1,0,0,26-35,28,20
17877,0,0,1,18-25,64,5
10253,1,0,1,26-35,27,53
10945,0,1,0,18-25,96,17
16056,0,1,0,46-60,98,32
15325,0,0,0,18-25,74,16
17583,0,0,0,26-35,59,53
12132,0,1,0,36-45,100,3
18830,0,0,0,36-45,75,4
16536,0,0,0,36-45,62,40
15541,0,0,0,18-25,15,44
14969,0,0,0,18-25,52,15
13459,1,0,1,36-45,56,26
19191,0,0,0,46-60,6,46
18667,0,1,1,46-60,18,52
13040,0,0,0,36-45,34,47
10707,0,0,0,18-25,69,20
19579,0,1,0,18-25,14,48
15227,0,0,0,18-25,70,48
17530,0,0,0,46-60,41,6
15884,0,0,0,18-25,32,15
15552,0,0,0,26-35,37,31
11834,1,1,0,26-35,18,8
18215,0,0,0,36-45,49,44
11097,0,0,1,18-25,34,17
11261,0,0,0,36-45,98,17
18211,0,0,0,18-25,82,15
11965,0,1,0,36-45,46,38
12231,0,0,0,18-25,15,34
11255,0,1,0,36-45,47,18
15869,0,0,0,18-25,1,1
16803,0,0,0,26-35,96,49
14206,0,0,0,36-45,77,41
12397,0,0,1,26-35,56,48
18495,1,0,0,36-45,82,11
14508,0,1,0,18-25,92,12
17216,0,0,0,36-45,25,50
15369,0,0,0,18-25,51,8
16842,0,0,0,36-45,92,28
18204,0,0,0,26-35,55,26
15256,0,1,0,46-60,73,30
16712,0,0,0,26-35,97,27
19102,0,1,0,46-60,88,39
11860,0,0,0,18-25,8,21
16999,1,0,0,46-60,28,19
19699,0,0,0,26-35,10,19
10722,0,1,0,26-35,53,16
10805,0,0,0,26-35,9,45
13147,1,1,0,18-25,18,2
10214,0,0,0,46-60,46,13
10001,0,1,0,26-35,7,15
18631,0,0,0,18-25,2,1
10202,0,1,0,26-35,52,48
17275,0,0,0,26-35,51,20
12422,0,0,0,36-45,78,17
19484,0,0,0,18-25,36,6
15874,0,0,0,18-25,62,43
10773,0,0,0,46-60,42,51
11535,0,0,0,36-45,70,50
15776,1,1,0,26-35,80,6
19726,1,1,0,46-60,79,47
11910,1,1,1,18-25,52,46
11477,0,0,0,26-35,89,24
18297,0,0,0,18-25,67,39
13744,1,0,0,18-25,5,4
18083,0,0,0,26-35,36,43
19681,0,1,0,18-25,5,36
14015,0,0,1,46-60,42,37
20000,0,0,0,36-45,55,32
13223,0,1,1,18-25,73,8
12392,0,0,0,26-35,41,27
10970,0,0,1,36-45,23,23
18141,0,1,0,26-35,16,52
19870,0,0,0,36-45,83,37
10092,0,0,0,36-45,56,16
15850,0,0,0,36-45,55,35
12608,0,0,0,26-35,12,23
19193,0,0,0,46-60,17,35
17041,0,1,0,36-45,89,37
10044,1,0,0,26-35,80,10
11039,0,0,0,26-35,92,40
19008,0,0,0,36-45,24,9
18277,0,0,0,46-60,33,18
16042,0,1,0,26-35,6,24
12005,0,0,0,18-25,80,21
17538,0,0,0,46-60,84,27
18259,0,0,1,36-45,22,33
10267,0,0,0,46-60,95,51
18791,1,1,0,36-45,87,22
13863,0,0,0,46-60,47,35
12050,0,0,0,46-60,56,26
10032,0,1,0,26-35,25,4
16444,0,0,0,26-35,78,48
15908,0,0,0,36-45,72,53
12070,0,1,0,26-35,71,44
13239,0,0,0,18-25,95,31
19425,0,0,0,26-35,52,17
14853,0,0,0,36-45,86,8
10767,0,0,0,46-60,39,48
17119,0,1,0,18-25,53,38
14454,0,1,0,18-25,24,40
13636,0,0,0,18-25,17,41
13432,0,0,1,26-35,77,47
16008,0,0,0,18-25,81,10
11029,0,0,0,36-45,2,28
16524,0,0,0,26-35,70,50
18188,0,0,0,46-60,60,19
14080,0,0,0,26-35,50,15
12674,0,0,0,26-35,49,48
16095,0,0,1,46-60,82,43
14628,0,1,0,26-35,51,32
19084,0,1,0,18-25,63,34
17347,0,0,0,46-60,96,31
18345,0,0,0,46-60,1,30
16959,0,0,0,26-35,56,29
11355,0,0,0,46-60,7,17
13943,0,1,0,46-60,63,10
17152,0,0,0,18-25,61,4
12493,0,1,0,26-35,36,39
12823,0,1,0,18-25,70,31
18410,0,1,0,36-45,35,6
13102,0,0,0,36-45,9,42
18510,0,1,0,36-45,67,52
13804,0,0,1,26-35,42,26
18384,0,0,0,46-60,48,19
13477,1,1,1,26-35,86,19
13904,1,1,0,18-25,29,52
11420,1,0,0,26-35,27,4
17878,0,0,0,26-35,6,38
15275,0,1,0,26-35,97,9
16535,0,1,0,18-25,46,4
10562,0,0,0,18-25,55,11
18265,0,0,0,36-45,35,21
11863,0,0,0,18-25,42,26
11645,0,0,0,36-45,12,53
18957,0,0,0,36-45,28,13
13645,1,0,1,26-35,70,45
18618,0,0,1,26-35,86,26
17978,0,0,0,36-45,32,4
15506,0,1,0,26-35,85,41
15549,0,0,0,18-25,25,45
18904,0,1,0,18-25,64,40
15994,1,0,0,18-25,73,30
16691,0,0,0,36-45,35,14
18328,0,0,0,26-35,7,34
18396,0,0,0,36-45,20,32
12366,0,0,0,18-25,93,2
15386,0,0,0,46-60,36,8
11472,1,0,0,26-35,99,41
16393,0,0,0,46-60,82,52
17118,1,0,0,46-60,36,26
15651,0,0,0,46-60,7,13
15972,0,0,0,26-35,66,10
10666,0,0,1,46-60,59,51
12178,0,1,0,36-45,35,5
14802,0,1,1,26-35,82,15
14310,1,0,0,36-45,82,9
19098,0,0,0,46-60,78,44
18391,0,0,0,46-60,33,17
10548,0,0,0,46-60,91,34
10239,0,0,0,36-45,90,10
13719,0,0,0,26-35,33,38
10271,0,1,0,46-60,78,27
16887,0,0,0,46-60,16,20
18877,0,0,0,18-25,11,53
19320,0,0,0,18-25,92,21
18746,0,0,0,46-60,88,28
18876,0,1,0,26-35,7,8
17192,0,0,1,36-45,92,17
10813,0,0,0,26-35,53,35
17125,0,0,0,36-45,68,30
19751,0,0,0,36-45,99,52
19827,0,0,0,18-25,52,44
15995,1,1,0,18-25,13,16
14309,0,0,0,46-60,7,34
15987,1,0,0,36-45,71,42
10107,0,1,0,18-25,38,38
13298,0,0,0,46-60,1,27
17822,0,1,0,26-35,2,20
14808,0,1,1,26-35,96,35
18747,1,0,0,46-60,70,38
17195,0,1,0,18-25,6,43
15508,0,0,0,36-45,29,24
18942,0,0,0,46-60,2,12
15831,1,0,0,18-25,90,14
10870,0,0,0,26-35,72,26
18858,1,1,0,26-35,3,18
17694,0,0,0,46-60,57,52
16358,0,0,0,18-25,35,27
19982,0,0,0,18-25,51,24
16971,0,0,0,26-35,50,33
16363,1,1,0,26-35,23,50
16747,0,0,0,36-45,58,8
12024,0,0,1,46-60,42,36
14921,0,1,1,18-25,84,9
11951,0,0,0,46-60,54,28
13698,0,0,0,26-35,52,48
19305,0,0,0,46-60,43,7
17297,0,0,0,46-60,7,48
18237,0,0,0,36-45,11,51
12662,0,0,0,36-45,83,22
11456,1,0,0,46-60,14,7
19352,0,0,0,46-60,61,28
14365,0,0,0,46-60,28,25
16933,0,0,0,46-60,82,44
18105,0,1,0,18-25,15,29
14895,0,0,0,18-25,45,9
11485,0,0,1,36-45,88,31
14756,0,0,0,46-60,40,39
15072,0,0,0,36-45,48,37
12650,0,0,0,26-35,97,40
10328,0,0,0,18-25,46,15
10403,0,0,0,36-45,10,49
15030,0,0,0,18-25,44,14
10105,0,1,0,18-25,54,23
13982,0,0,0,26-35,62,21
16469,0,0,0,18-25,1,49
18969,0,0,0,36-45,14,9
14627,0,0,0,36-45,42,15
19778,0,0,0,18-25,33,1
17966,0,0,1,18-25,67,46
13684,0,1,0,26-35,41,53
15502,0,0,0,46-60,11,34
14611,0,1,1,26-35,33,21
16076,0,1,0,46-60,52,45
14471,0,1,0,46-60,65,39
13450,0,0,0,46-60,31,5
15627,0,1,0,46-60,26,28
14760,0,0,0,26-35,78,41
10817,0,1,0,18-25,26,4
10140,0,0,0,36-45,16,29
12715,0,0,0,26-35,43,5
15518,0,0,1,18-25,20,11
11040,0,0,0,26-35,55,40
14652,0,0,0,36-45,55,30
12059,0,0,0,26-35,49,21
12764,0,0,0,26-35,39,21
10944,0,0,0,18-25,2,44
11886,0,0,0,26-35,92,2
13612,0,1,0,26-35,99,48
17183,0,0,0,36-45,20,42
18436,1,1,1,46-60,27,38
10233,0,0,0,46-60,55,46
19972,1,1,0,26-35,13,3
12428,1,0,0,36-45,53,52
13231,0,1,0,18-25,28,1
18402,0,0,0,46-60,79,46
12097,0,0,0,46-60,20,2
11103,0,0,0,18-25,87,50
11784,0,0,0,36-45,72,21
16037,0,1,0,18-25,2,22
14546,0,1,1,18-25,45,43
11463,0,1,1,18-25,86,15
16715,0,0,0,26-35,33,35
10737,0,0,0,46-60,50,31
19753,1,0,0,46-60,96,4
14153,0,0,0,26-35,56,21
12000,1,0,0,36-45,76,2
19687,1,0,0,46-60,24,52
13585,1,1,1,36-45,5,23
10475,0,0,0,36-45,64,37
12791,0,0,0,36-45,82,33
10910,0,0,0,36-45,68,12
13678,0,0,0,18-25,44,13
13604,0,0,0,26-35,83,27
19605,0,1,1,26-35,89,42
18881,1,0,1,26-35,67,42
11538,0,0,0,36-45,24,3
10327,0,0,0,46-60,40,12
11793,0,0,0,18-25,46,26
10972,0,0,0,46-60,30,37
11176,0,0,0,36-45,89,20
13625,0,1,0,46-60,53,48
10692,0,0,0,36-45,51,39
17313,1,1,1,46-60,68,37
17929,0,1,0,26-35,85,22
10164,0,0,0,36-45,77,53
14293,0,0,0,36-45,20,3
15089,0,0,1,18-25,13,16
14781,0,0,1,36-45,4,6
12464,0,0,0,46-60,69,51
14429,0,0,0,26-35,59,16
12814,0,0,0,46-60,96,36
13781,0,0,0,36-45,19,6
17443,0,0,0,18-25,68,2
15404,0,0,0,36-45,78,21
16390,0,1,0,36-45,53,33
19829,1,0,0,36-45,16,8
19271,0,0,0,36-45,67,9
10552,0,1,0,36-45,28,8
15865,0,0,0,26-35,75,10
15352,0,1,0,46-60,41,26
16702,1,0,0,18-25,58,35
15079,0,1,0,36-45,3,22
15821,0,0,0,36-45,76,46
16441,0,1,0,36-45,37,4
18539,0,0,0,36-45,19,38
13412,0,0,0,36-45,52,26
13905,0,0,0,46-60,37,27
12086,0,0,0,36-45,48,13
19246,0,0,0,26-35,36,49
10012,0,0,0,46-60,60,30
12002,0,0,0,26-35,80,34
16345,0,0,0,26-35,54,12
15326,0,0,1,26-35,16,1
10975,0,0,0,26-35,54,15
19657,1,1,0,18-25,81,44
11351,1,1,0,18-25,41,35
16793,1,0,0,46-60,46,4
19463,0,0,0,18-25,91,53
11448,1,0,0,18-25,23,3
11110,0,1,0,46-60,11,45
18487,0,0,0,46-60,86,51
12091,0,0,0,36-45,13,16
17207,0,1,1,36-45,93,32
12670,0,0,0,18-25,41,22
12420,0,0,0,46-60,74,20
19511,0,1,1,36-45,31,4
10918,0,0,0,46-60,96,18
10865,0,0,0,18-25,95,53
15130,0,1,0,46-60,59,27
11088,0,0,0,26-35,20,39
19066,0,0,0,18-25,34,32
14951,0,0,0,18-25,97,24
17996,0,0,0,18-25,26,40
19334,0,1,0,46-60,17,30
10146,0,0,0,36-45,10,6
13770,0,1,0,46-60,9,30
10895,1,0,1,18-25,59,44
14697,0,0,0,46-60,100,15
18908,0,1,0,36-45,1,22
15939,0,0,1,26-35,49,14
16527,0,1,0,36-45,74,41
14836,0,1,0,46-60,9,2
18313,0,0,0,26-35,17,20
14821,0,0,0,26-35,48,11
13171,0,1,0,26-35,58,30
16234,0,0,0,26-35,70,3
13690,0,0,0,36-45,50,53
11281,0,1,1,46-60,88,1
15612,0,0,0,36-45,63,20
14532,0,0,0,36-45,93,25
18530,1,1,1,18-25,85,20
12879,0,0,0,36-45,40,28
16199,0,0,0,26-35,4,22
10524,0,0,0,46-60,65,49
16081,0,1,0,36-45,8,9
16767,1,0,0,26-35,11,36
18584,0,1,0,46-60,10,53
19632,0,0,0,18-25,1,37
15492,0,0,0,18-25,46,37
17880,0,1,0,26-35,14,1
16899,0,1,0,26-35,9,35
18972,1,0,0,18-25,38,46
11142,1,1,0,36-45,44,50
13537,0,0,0,18-25,71,9
14252,0,0,0,18-25,92,18
18804,1,0,0,18-25,76,48
15427,1,0,0,26-35,66,29
18864,1,0,0,26-35,70,37
13167,1,0,0,46-60,23,32
11368,1,0,0,18-25,1,5
14769,0,0,0,26-35,48,1
15253,0,1,1,46-60,30,26
18818,0,1,0,36-45,8,12
16646,1,0,0,36-45,84,48
14822,1,0,0,26-35,4,29
12143,0,0,0,26-35,41,49
10846,0,0,0,26-35,83,2
14935,0,0,0,36-45,43,17
17907,0,0,0,18-25,6,29
11586,0,1,0,26-35,17,25
11642,0,0,0,36-45,24,19
19555,1,0,0,46-60,67,17
14084,0,0,0,36-45,63,8
19769,0,1,0,46-60,70,37
16586,0,1,0,26-35,92,6
14864,0,0,0,36-45,1,23
13222,0,0,0,36-45,33,53
19426,0,0,0,26-35,13,16
17954,0,0,0,46-60,46,49
13507,0,1,0,46-60,89,21
17149,0,0,0,26-35,60,34
16143,0,1,0,18-25,32,16
11005,0,0,0,18-25,87,15
18170,0,0,0,18-25,58,16
18014,1,0,0,36-45,37,35
14291,0,0,0,36-45,72,43
18512,0,0,0,18-25,76,3
13984,0,0,0,26-35,5,26
15451,0,1,0,36-45,98,45
10128,1,0,0,26-35,86,30
14671,0,0,0,18-25,36,20
14027,0,0,0,18-25,82,43
19353,0,0,1,46-60,98,19
17036,0,0,0,46-60,77,13
12030,0,0,0,18-25,14,33
12967,0,0,0,26-35,54,29
15294,0,0,1,46-60,60,22
17981,0,0,0,36-45,15,45
12140,0,0,0,18-25,95,19
14214,1,0,0,18-25,4,12
10139,1,0,0,46-60,43,52
11871,0,1,0,36-45,82,46
15914,0,0,0,26-35,91,45
11127,0,0,1,26-35,12,46
11900,1,0,0,46-60,56,30
16550,0,0,0,18-25,39,10
18602,0,0,0,18-25,94,26
14360,0,1,0,26-35,81,48
11878,0,0,1,36-45,22,19
13418,0,0,0,18-25,70,9
16284,0,1,0,36-45,25,35
10593,0,1,0,18-25,37,30
12540,0,0,0,36-45,50,21
11829,0,0,0,46-60,51,44
12233,0,0,0,26-35,68,14
13928,0,0,0,46-60,2,44
19343,0,0,0,26-35,17,18
12676,0,0,0,18-25,35,14
14817,0,0,0,26-35,9,50
13078,0,1,0,46-60,16,27
19093,0,1,0,36-45,48,20
17361,0,1,0,36-45,20,42
13367,0,0,0,46-60,50,46
10138,1,0,0,46-60,42,51
14559,0,1,0,36-45,3,33
19146,0,0,0,18-25,46,29
11618,0,0,0,36-45,78,45
10673,1,0,0,18-25,26,39
18153,0,1,0,26-35,2,32
12224,0,0,0,18-25,62,16
12432,1,1,0,46-60,67,45
13925,0,0,0,26-35,36,22
15952,1,0,0,26-35,51,21
10190,1,0,0,36-45,81,21
16552,1,0,0,46-60,6,33
11193,0,0,0,26-35,37,3
10413,0,0,0,18-25,10,31
16153,0,0,0,46-60,23,31
10359,1,1,0,26-35,12,21
14737,0,0,0,18-25,86,9
19184,1,0,0,46-60,26,2
14116,0,0,0,26-35,5,43
19431,0,0,0,46-60,68,50
14412,0,0,0,46-60,88,24
17310,0,1,0,36-45,62,48
15927,0,0,0,18-25,69,48
15033,0,1,0,46-60,86,43
19541,0,0,0,46-60,24,47
11523,0,0,0,18-25,35,20
19719,0,0,0,36-45,16,47
14338,0,0,0,18-25,80,9
14085,0,0,0,36-45,53,21
14247,0,0,0,18-25,76,12
16909,0,1,0,46-60,57,35
15764,0,0,0,46-60,82,14
18993,0,0,0,46-60,32,52
10969,1,1,0,46-60,76,4
18938,0,1,0,46-60,27,15
16137,0,1,0,46-60,1,22
19004,0,0,0,36-45,48,47
10030,0,1,0,18-25,88,46
14460,0,0,0,46-60,70,8
10791,0,0,0,18-25,54,17
10261,0,0,0,26-35,77,18
12479,0,0,0,36-45,5,37
11555,0,0,0,18-25,56,18
10249,0,0,1,18-25,98,24
12988,0,0,0,18-25,26,48
15733,0,0,1,26-35,29,15
15105,0,0,0,26-35,71,26
16328,0,0,1,26-35,38,13
10382,0,0,0,36-45,57,17
16564,0,0,0,26-35,30,10
16285,0,1,1,18-25,28,36
14177,0,1,0,36-45,63,36
15347,0,1,0,26-35,20,29
12801,0,0,0,46-60,28,5
18587,0,1,0,46-60,1,31
12207,1,0,0,36-45,38,21
11983,0,0,0,26-35,48,49
16555,0,0,0,36-45,57,42
12819,0,0,0,46-60,23,8
14965,0,0,0,46-60,28,14
18620,0,0,0,46-60,98,1
14953,0,1,0,18-25,32,21
15600,0,0,0,36-45,69,21
11853,0,1,1,26-35,45,4
16308,1,0,0,36-45,70,14
13094,0,0,0,46-60,12,23
15006,0,0,0,36-45,40,10
17765,0,1,0,46-60,2,10
19452,0,0,0,18-25,69,6
15848,0,0,0,18-25,27,34
18346,0,1,0,46-60,10,16
12105,1,0,0,46-60,18,48
10022,0,0,0,36-45,68,52
17006,0,0,0,18-25,13,27
11385,1,0,0,26-35,7,5
16158,0,1,0,26-35,98,34
13732,0,1,0,18-25,58,38
13747,0,1,1,36-45,36,5
16662,0,1,0,36-45,33,14
12525,0,0,0,46-60,64,37
13971,0,0,0,18-25,91,28
17561,0,0,1,18-25,81,9
19811,0,0,1,36-45,22,7
15561,1,0,0,18-25,26,8
11292,0,0,0,36-45,50,13
16913,1,0,0,36-45,67,28
13746,0,0,0,18-25,3,35
15947,0,0,1,46-60,82,25
16495,0,0,1,26-35,83,26
10137,0,1,0,36-45,2,25
18882,0,0,0,26-35,99,34
19722,0,0,0,18-25,37,21
12155,0,0,0,36-45,6,40
15616,0,0,0,36-45,96,22
16897,1,0,0,36-45,92,23
17463,0,0,1,26-35,40,32
18488,0,0,0,46-60,75,44
16525,0,0,0,46-60,47,30
11196,0,0,1,26-35,46,24
17497,0,0,0,36-45,39,40
11283,0,0,0,36-45,97,36
15839,0,0,0,36-45,34,17
14608,0,0,0,26-35,90,23
19790,0,0,0,46-60,35,22
13939,0,0,0,26-35,100,42
15029,0,0,0,26-35,70,2
15675,0,0,0,46-60,2,1
15266,0,0,0,26-35,12,22
11099,0,0,1,26-35,62,32
17684,0,1,0,26-35,81,44
14948,0,0,0,18-25,50,19
19237,0,0,0,18-25,60,9
14143,0,0,0,26-35,51,5
12335,0,0,0,46-60,28,24
13329,1,0,0,36-45,28,49
11139,0,0,0,18-25,70,36
13062,0,0,0,36-45,9,16
17632,0,0,0,26-35,17,49
